"call_detail_id","tenant_id","call_record_id","text","start_offset","end_offset","type","debug_log","robot_knowledge_id","dialog_flow_node_id","intent_branch_id","creation_time","last_modified_time"
"1321","1","97","我这边是一知房产的，目前热销的住宅是奥体中心附近的奥体公馆，想问下您近期是否有购房的需要","","","2","","","156","","2018-08-14 13:34:17","2018-08-14 13:34:17"
"1322","1","97","现在申请的那时候","23490","25205","1","默认分支","","156","","2018-08-14 13:34:17","2018-08-14 13:34:17"
"1323","1","97","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-14 13:34:17","2018-08-14 13:34:17"
"1324","1","97","我现在不太舒服","35250","36885","1","语义命中知识库：生病","24","161","","2018-08-14 13:34:17","2018-08-14 13:34:17"
"1325","1","97","那您多注意休息，注意身体，我这边稍后再跟您联系，祝您生活愉快，再见！","","","2","","","161","","2018-08-14 13:34:17","2018-08-14 13:34:17"
"1326","1","98","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1327","1","98","喂","520","1315","1","用户说的话: 喂 为噪音，已经被过滤","","156","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1328","1","98","这","3670","4355","1","用户说的话: 这 为噪音，已经被过滤","","156","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1329","1","98","2万这么便宜吗？","10940","12895","1","语义命中知识库：价格贵","79","156","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1330","1","98"," 这个价格对比周边的楼盘已经很便宜了，其他楼盘均价也都是25000起的。而且我们现在还有存5万抵8万，优惠3万的活动，性价比超高的，现在买真的很划算的了","","","2","","","156","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1331","1","98","嗯，你不会骗我吧，2万这么便宜","29940","33825","1","默认分支","","156","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1332","1","98","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1333","1","98","是的","44560","45445","1","默认分支","","161","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1334","1","98","目前主推户型有89方，125方的，户型都是坐北朝南，南北通透，稍高楼层可俯视江景，一梯两户，均价只要20000，距离杭州主城区只有20分钟车程，交通非常方便，您买来投资或者自己住都很不错。 ","","","2","","","168","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1335","1","98","嗯好","67840","69115","1","默认分支","","168","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1336","1","98","要不您来我们项目售楼部实地考察一下，然后做个全面的了解嘛，您明天有空过来吗？","","","2","","","171","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1337","1","98","没有时间","79080","80345","1","检测到关键词：没有，命中分支：否定","","171","3","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1338","1","98","那您什么时候有空？","","","2","","","173","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1339","1","98","今天下午，就有高","84120","85805","1","默认分支","","173","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1340","1","98","哦，好的，那我先把楼盘信息发到你的手机上，到时候再跟您具体联系，请问您贵姓啊？","","","2","","","176","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1341","1","98","我姓王","95540","96765","1","默认分支","","176","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1342","1","98","哦，好的，好的，那您这边注意查收下短信，到时候您有什么问题可以随时联系我，这边先这样，不打扰您了，祝您生活愉快，再见！","","","2","","","177","","2018-08-14 13:37:06","2018-08-14 13:37:06"
"1343","1","99","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1344","1","99","喂","590","1435","1","用户说的话: 喂 为噪音，已经被过滤","","156","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1345","1","99","嗯","1930","2655","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1346","1","99","呃，你是说开","9580","10985","1","默认分支","","156","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1347","1","99","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1348","1","99","嗯，我知道","21750","23015","1","检测到关键词：知道，命中分支：肯定","","161","2","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1349","1","99","目前主推户型有89方，125方的，户型都是坐北朝南，南北通透，稍高楼层可俯视江景，一梯两户，均价只要20000，距离杭州主城区只有20分钟车程，交通非常方便，您买来投资或者自己住都很不错。 ","","","2","","","168","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1350","1","99","嗯","44630","45525","1","用户说的话: 嗯 为噪音，已经被过滤","","161","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1351","1","99","周边有学校吗？","47190","48905","1","检测到关键词：学校，命中知识库：学区","39","168","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1352","1","99","附近幼儿园、小学、都是有的，初中明年也可以招生了，小孩子上学还是很方便的。","","","2","","","168","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1353","1","99","啊，有原来","56610","58165","1","默认分支","","168","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1354","1","99","要不您来我们项目售楼部实地考察一下，然后做个全面的了解嘛，您明天有空过来吗？","","","2","","","171","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1355","1","99","呃，我想了解一下，预总共是几层的楼层，十几车","71120","77155","1","检测到关键词：想了解，命中分支：肯定","","171","2","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1356","1","99","哦，好的，那我先把楼盘信息发到你的手机上，到时候再跟您具体联系，请问您贵姓啊？","","","2","","","176","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1357","1","99","我姓王","86860","88085","1","默认分支","","176","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1358","1","99","哦，好的，好的，那您这边注意查收下短信，到时候您有什么问题可以随时联系我，这边先这样，不打扰您了，祝您生活愉快，再见！","","","2","","","177","","2018-08-14 13:39:49","2018-08-14 13:39:49"
"1360","1","101","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1361","1","101","喂你好","580","1965","1","机器人正在放音，当前节点不可打断","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1362","1","101","喂你好","2390","4255","1","机器人正在放音，当前节点不可打断","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1363","1","101","嗯，大概现在均价是多少？","12700","15825","1","检测到关键词：(价格|价钱|均价).*(怎样|怎么样|多少)，命中知识库：询问价格","31","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1364","1","101","我们项目是首次开盘，不同的楼层价格都是不一样的，目前均价在20000元左右，是个价格洼地，后面肯定会涨价的，现在买最划算","","","2","","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1365","1","101","嗯","22090","22855","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1366","1","101","嗯，那大概面积呢","30700","32675","1","检测到关键词：面积，命中知识库：户型","38","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1367","1","101","我们目前主推的户型是89和125方的，89平的基本上都是3室一厅一卫的；125平中间套3室2厅1卫；也有边套3室2厅2卫，您也可以来我们售楼部实地考察一下嘛。","","","2","","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1368","1","101","嗯","38940","39775","1","用户说的话: 嗯 为噪音，已经被过滤","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1369","1","101","嗯，是我售出地址是在哪里呀","54310","57405","1","默认分支","","156","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1370","1","101","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1371","1","101","嗯了解了，那如果要来的话，需要预约吗？","69430","73345","1","默认分支","","161","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1372","1","101","目前主推户型有89方，125方的，户型都是坐北朝南，南北通透，稍高楼层可俯视江景，一梯两户，均价只要20000，距离杭州主城区只有20分钟车程，交通非常方便，您买来投资或者自己住都很不错。 ","","","2","","","168","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1373","1","101","嗯，好的，好的，谢谢。","99000","101295","1","检测到关键词：好的，命中分支：肯定","","168","2","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1374","1","101","要不您来我们项目售楼部实地考察一下，然后做个全面的了解嘛，您明天有空过来吗？","","","2","","","171","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1375","1","101","嗯，明天不方便，我到时候如果需要来的话，我再跟您预约好了","111380","116585","1","默认分支","","171","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1376","1","101","哦，好的，那我先把楼盘信息发到你的手机上，到时候再跟您具体联系，请问您贵姓啊？","","","2","","","176","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1377","1","101","嗯","126870","127805","1","用户说的话: 嗯 为噪音，已经被过滤","","171","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1378","1","101","嗯，我姓周","128450","129775","1","默认分支","","176","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1379","1","101","哦，好的，好的，那您这边注意查收下短信，到时候您有什么问题可以随时联系我，这边先这样，不打扰您了，祝您生活愉快，再见！","","","2","","","177","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1380","1","101","嗯","135740","136465","1","用户说的话: 嗯 为噪音，已经被过滤","","176","","2018-08-15 14:02:25","2018-08-15 14:02:25"
"1381","1","102","喂，您好, （停顿2s），您好，想问下您位于钱塘江边、奥体中心附近，均价只要20000的现房楼盘，有兴趣了解一下吗？","","","2","","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1382","1","102","您好","2610","3545","1","机器人正在放音，当前节点不可打断","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1383","1","102","嗯，多少钱一平啊","13400","15125","1","检测到关键词：多少钱，命中知识库：询问价格","31","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1384","1","102","我们项目是首次开盘，不同的楼层价格都是不一样的，目前均价在20000元左右，是个价格洼地，后面肯定会涨价的，现在买最划算","","","2","","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1385","1","102","哦，那总价是多少？","32740","35335","1","检测到关键词：总价，命中知识库：总价","78","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1386","1","102","我们这边分两个户型，89方和125方的，89方总价是在180万左右，125方总价在250万左右。","","","2","","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1387","1","102","我今天心情不是很好","50470","52585","1","检测到关键词：心情，命中知识库：心情不好","2074","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1388","1","102","不开心是一天，开心是一天，希望您开开心心每一天呢","","","2","","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1389","1","102","嗯，再说一便","62550","64215","1","默认分支","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1390","1","102","我们项目名称叫奥体公馆，位于钱塘江边，离奥体中心1公里的位置，那这边大概位置您知道吗？","","","2","","","161","","2018-08-15 14:03:52","2018-08-15 14:03:52"
"1391","1","102","我想问一下，你们这个","77400","80555","1","用户说的话: 我想问一下，你们这个 为噪音，已经被过滤","","156","","2018-08-15 14:03:52","2018-08-15 14:03:52"
